poi_id,osm_id,name,category,latitude,longitude,itinerary_category,is_itinerary_candidate
HYD017958,1055330608,Jeedimetla Main Road,other,17.510932150000002,78.44780560000001,Unclassified,False
HYD017959,1098150935,Jeedimetla Main Road,other,17.49610625,78.45206621666667,Unclassified,False
HYD017960,1118560093,Jeedimetla Main Road,other,17.56946675,78.425004,Unclassified,False
HYD017961,1206534200,Jeedimetla Main Road,other,17.5252816375,78.44160781250001,Unclassified,False
HYD017962,1388692475,Jeedimetla Main Road,other,17.51244045,78.44763035,Unclassified,False
HYD017963,1388692477,Jeedimetla Main Road,other,17.515012354545455,78.44709720909091,Unclassified,False
HYD017964,1388692483,Jeedimetla Main Road,other,17.511603750000003,78.44778518333334,Unclassified,False
HYD017965,6562204285,Jeevadhara Voluntary Blood Bank (A Unit of Jeevadhaara Society),other,17.435467,78.5029055,Unclassified,False
HYD017966,5892276109,Jeeves,other,17.4623388,78.4928813,Unclassified,False
HYD017967,1413027654,Jewel Crown Apartment Block B & C,other,17.404055579999998,78.38270479999998,Unclassified,False
HYD017968,355688000,Jhanda Gali,other,17.362063685714286,78.48704271428572,Unclassified,False
HYD017969,397025429,Jhelum Hostel MANAGE,other,17.309962312499998,78.41237031875,Unclassified,False
HYD017970,59870796,Jhirra road,other,17.3805870125,78.449432875,Unclassified,False
HYD017971,1425800663,Jhirra road,other,17.380414866666666,78.45041479999999,Unclassified,False
HYD017972,626554610,Jigya Software Services,other,17.438685599999996,78.38697162,Unclassified,False
HYD017973,500730647,Jinsi Chowrha,other,17.374917,78.46283299999999,Unclassified,False
HYD017974,1257414663,Jinu Cottage,other,17.468234680000002,78.64264686,Unclassified,False
HYD017975,1420154619,Jiva Gurukulam Primary School,other,17.50580138,78.39307528,Unclassified,False
HYD017976,748552912,Jkl Pristine Enclave,other,17.449458307692307,78.40042923076922,Unclassified,False
HYD017977,1026121376,JnNuRM - Indiramma Colony,other,17.5541767,78.38369996578949,Unclassified,False
HYD017978,13715452792,Jntu Administration Block,other,17.4964163,78.3924223,Unclassified,False
HYD017979,11736408116,Jntu Bus Stop,other,17.4964222,78.3940452,Unclassified,False
HYD017980,13715452790,Jntu Busstop,other,17.4964273,78.394027,Unclassified,False
HYD017981,11736330325,Jntu Mechanical Department,other,17.4944485,78.3910648,Unclassified,False
HYD017982,11736380219,Jntu Metallurgical Building,other,17.4954678,78.3915,Unclassified,False
HYD017983,11736385865,Jntu Metallurgy,other,17.4957945,78.3919007,Unclassified,False
HYD017984,11736385867,Jntu Spandana Block,other,17.4945706,78.3920456,Unclassified,False
HYD017985,11736402177,Jntuh,other,17.4957261,78.3947083,Unclassified,False
HYD017986,11736402178,Jntuh,other,17.4955883,78.3946563,Unclassified,False
HYD017987,13715457334,Jntuh Civil,other,17.4951002,78.3904508,Unclassified,False
HYD017988,11736330324,Jntuh Library,other,17.4955782,78.3914727,Unclassified,False
HYD017989,380940050,Jogging Track,other,17.528414047058824,78.3577012647059,Unclassified,False
HYD017990,59611326,Jogging track,other,17.422657033333333,78.4261141,Unclassified,False
HYD017991,356493210,Johnson Grammar School,other,17.425287020000003,78.55459034,Unclassified,False
HYD017992,357342438,Josh Innovations,other,17.437351560000003,78.44529142,Unclassified,False
HYD017993,114553371,Journalist colony road,other,17.4168342,78.41363276666667,Unclassified,False
HYD017994,7097203033,Joveo,other,17.4534734,78.3699517,Unclassified,False
HYD017995,6246306363,Jr. NTR Home,other,17.4400455,78.4014175,Unclassified,False
HYD017996,31427346,Jspiders Road,other,17.4953201,78.39578970000001,Unclassified,False
HYD017997,3167945963,Jubilee Check Post Jn;Jubilee Hills Checkpost,other,17.426555,78.4155514,Unclassified,False
HYD017998,116232138,Jubilee Enclave Road,other,17.455640500000005,78.37379754285715,Unclassified,False
HYD017999,1273746461,Jubilee Enclave Road,other,17.455960833333332,78.3765801,Unclassified,False
HYD018000,11770993387,Jubilee Hills - Checkpost,other,17.4263823,78.4165806,Unclassified,False
HYD018001,2422173139,Jubilee Hills Checkpost,other,17.4282098,78.4136829,Unclassified,False
HYD018002,3146873008,Jubilee Hills Checkpost,other,17.4266884,78.4156775,Unclassified,False
HYD018003,3178328693,Jubilee Hills Checkpost,other,17.4265779,78.4153645,Unclassified,False
HYD018004,3178328694,Jubilee Hills Checkpost,other,17.4266799,78.4154432,Unclassified,False
HYD018005,6777782857,Jubilee Hills Checkpost,other,17.4282348,78.4137054,Unclassified,False
HYD018006,6777782858,Jubilee Hills Checkpost,other,17.4281969,78.4137145,Unclassified,False
HYD018007,250951951,Jubilee Hills International Centre,other,17.429797661904765,78.41491513809525,Unclassified,False
HYD018008,916547570,Jubilee Hills Number 47 A,other,17.43013313333333,78.39802313333333,Unclassified,False
HYD018009,13532195601,Jubilee Hills Road No 1,other,17.4182182,78.4489116,Unclassified,False
HYD018010,28655149,Jubilee Hills Road No 36,other,17.433329360000002,78.40567289799999,Unclassified,False
HYD018011,309354679,Jubilee Hills Road No 36,other,17.433748655000002,78.40471410249998,Unclassified,False
HYD018012,312015895,Jubilee Hills Road No 36,other,17.43886195,78.3993197,Unclassified,False
HYD018013,312015901,Jubilee Hills Road No 36,other,17.43880885,78.3992373,Unclassified,False
HYD018014,1102862173,Jubilee Hills Road No 36,other,17.42873574,78.41267069,Unclassified,False
HYD018015,1117044535,Jubilee Hills Road No 36,other,17.42802844,78.4140285,Unclassified,False
HYD018016,238310630,Jubilee Hills Road Number 86,other,17.41143056875,78.4156946375,Unclassified,False
HYD018017,164631714,Judge Kushan Road,other,17.4170625,78.45025165,Unclassified,False
HYD018018,537915168,Judge Kushan Road,other,17.41737371,78.45467746,Unclassified,False
HYD018019,589249726,Judge Kushan Road,other,17.41717714,78.44915076,Unclassified,False
HYD018020,1098165668,Judge Kushan Road,other,17.4173331,78.45546733333332,Unclassified,False
HYD018021,1201855963,Judge Kushan Road,other,17.4171156,78.4503897,Unclassified,False
HYD018022,1552467912,Judge Kushan Road,other,17.41717924,78.45258817999999,Unclassified,False
HYD018023,1552467913,Judge Kushan Road,other,17.41712915,78.45190055,Unclassified,False
HYD018024,1552467914,Judge Kushan Road,other,17.4171814,78.4516802,Unclassified,False
HYD018025,1552467915,Judge Kushan Road,other,17.41719865,78.45184395,Unclassified,False
HYD018026,776413147,Juice corner,other,17.48753292,78.39504831999999,Unclassified,False
HYD018027,355887795,Juice point,other,17.501343679999998,78.41607452000001,Unclassified,False
HYD018028,550582996,Julius Road,other,17.37198796666667,78.53414457499998,Unclassified,False
HYD018029,4917175351,Jumeraat Bazar Ground,other,17.3706154,78.4630962,Unclassified,False
HYD018030,1118754593,Jungametta (u/c),other,17.3353179,78.4683887,Unclassified,False
HYD018031,238178321,Jungoor Galli,other,17.41794942857143,78.49826158571429,Unclassified,False
HYD018032,79584775,Jupiter Colony,other,17.481358,78.49881400000001,Unclassified,False
HYD018033,671973292,Jxtapose,other,17.43706174,78.40427564000001,Unclassified,False
HYD018034,1437398685,Jyothi Nagar,other,17.4431803,78.5247917,Unclassified,False
HYD018035,708208469,Jyothi Nagar Main Road,other,17.502685455555557,78.31421198333332,Unclassified,False
HYD018036,708208471,Jyothi Nagar Main Road,other,17.5036412,78.31574384999999,Unclassified,False
HYD018037,357073287,Jyothi Residency,other,17.40037988,78.4654403,Unclassified,False
HYD018038,733440569,Jyothi Residency,other,17.456653359999997,78.42215616000001,Unclassified,False
HYD018039,1229568335,Jyotirao Phule Praja Bhavan,other,17.43168341666667,78.45494506666667,Unclassified,False
HYD018040,355879321,K Block,other,17.473145477777777,78.31162713333332,Unclassified,False
HYD018041,625063139,K Block,other,17.4734976,78.314562,Unclassified,False
HYD018042,626185078,K Block (Diamond),other,17.46664366363636,78.40748536363635,Unclassified,False
HYD018043,352232630,K M G road,other,17.382133875,78.432509875,Unclassified,False
HYD018044,13856260004,K Shankar,other,17.324749,78.6017303,Unclassified,False
HYD018045,281248463,K T R Colony Road no 5,other,17.514389255555557,78.37906826666666,Unclassified,False
HYD018046,14058910149,K-Hub Incubation Forum,other,17.3940531,78.6213189,Unclassified,False
HYD018047,11736402181,K. Hari Babu,other,17.4954494,78.3955704,Unclassified,False
HYD018048,356508456,K.Krishnaveni Nilayam,other,17.379477,78.44058836,Unclassified,False
HYD018049,10060893815,K3 Residency,other,17.3965261,78.3666413,Unclassified,False
HYD018050,274209097,KALINGA ENCLAVE,other,17.479705318750003,78.483642575,Unclassified,False
HYD018051,750004388,KALINGA ENCLAVE,other,17.48021402,78.47433201999999,Unclassified,False
HYD018052,943728413,KALINGA ENCLAVE,other,17.48003237777778,78.47723235555556,Unclassified,False
HYD018053,943729038,KALINGA ENCLAVE,other,17.479905799999997,78.47960817777778,Unclassified,False
HYD018054,355945125,KAMMAGUDA RD,other,17.27525442619048,78.59766909166667,Unclassified,False
HYD018055,357348201,KBN MACHINE TOOLS,other,17.46291076,78.45327214,Unclassified,False
HYD018056,5998182251,KBR Gate Road No. 12,other,17.4226436,78.426257,Unclassified,False
HYD018057,3167945969,KBR Park Jn,other,17.4230389,78.426448,Unclassified,False
HYD018058,354531183,KBR Park Nature Trail,other,17.418059780952376,78.4209500595238,Unclassified,False
HYD018059,10012906424,KC Overseas Education,other,17.3693247,78.5150286,Unclassified,False
HYD018060,9800895122,KGN Inrerrior works,other,17.389214,78.5428926,Unclassified,False
HYD018061,6593421933,KGN Welding Works,other,17.4226956,78.5684289,Unclassified,False
HYD018062,7248877410,KIMS Hospital,other,17.4202507,78.3852445,Unclassified,False
HYD018063,356193013,KIOT,other,17.4406293,78.39999934,Unclassified,False
HYD018064,626614700,KISHAN KRIS  Hig 06 block,other,17.416880619047618,78.37673513809526,Unclassified,False
HYD018065,28110139,KK Estate Lane,other,17.3974049,78.47236588333332,Unclassified,False
HYD018066,826868888,KK Estate Lane,other,17.39848145,78.47183415,Unclassified,False
HYD018067,1198935883,KK Estate Lane,other,17.395631424999998,78.472955775,Unclassified,False
HYD018068,1511864309,KK Estate Lane,other,17.39830355,78.47185915,Unclassified,False
HYD018069,1511864312,KK Estate Lane,other,17.3981526,78.471916,Unclassified,False
HYD018070,1511864315,KK Estate Lane,other,17.3980253,78.47198695,Unclassified,False
HYD018071,1511864316,KK Estate Lane,other,17.3979384,78.47203590000001,Unclassified,False
HYD018072,310176752,KK Towers,other,17.436160620000003,78.43500809999999,Unclassified,False
HYD018073,790728927,KK4 Homes,other,17.364118775999998,78.379788628,Unclassified,False
HYD018074,341192658,KLM Shoping Mall,other,17.49513294,78.39756264,Unclassified,False
HYD018075,277796678,KLNY Rythu Market Road,other,17.449672233333335,78.44181578333333,Unclassified,False
HYD018076,1304782090,KLNY Rythu Market Road,other,17.448750166666667,78.44199003333333,Unclassified,False
HYD018077,9062094172,KLR Industries Limited,other,17.4761068,78.5882616,Unclassified,False
HYD018078,7849753327,KLR Vertex,other,17.456154,78.3757931,Unclassified,False
HYD018079,5795180952,KMC,other,17.4432649,78.3728016,Unclassified,False
HYD018080,12536226062,KMR,other,17.4761433,78.5673171,Unclassified,False
HYD018081,158324128,KNR Green Valley Road,other,17.538955968421053,78.38824878421052,Unclassified,False
HYD018082,158435584,KNR Green Valley Road,other,17.521076925,78.378386125,Unclassified,False
HYD018083,306134564,KNR Green Valley Road,other,17.520449400000004,78.37823416250001,Unclassified,False
HYD018084,355934595,KNR Green Valley Road,other,17.532562039999995,78.38678193999999,Unclassified,False
HYD018085,355935136,KNR Green Valley Road,other,17.525960107692306,78.38086870256409,Unclassified,False
HYD018086,1018531341,KNR Green Valley Road,other,17.530288607692306,78.38588937692306,Unclassified,False
HYD018087,1116140070,KNR Green Valley Road,other,17.535442333333332,78.38765310000001,Unclassified,False
HYD018088,1484470979,KNR factory road,other,17.52396772727273,78.37940405454546,Unclassified,False
HYD018089,740926956,KONDAL REDDY,other,17.47964322,78.47885274000001,Unclassified,False
HYD018090,357127650,KP residensy,other,17.422993220000002,78.5200852,Unclassified,False
HYD018091,90770148,KPHB 6th Phase Road,other,17.489948066666667,78.38622687777779,Unclassified,False
HYD018092,135677821,KPHB 6th Phase Road,other,17.480445563157897,78.39243161578946,Unclassified,False
HYD018093,354537754,KPHB 6th Phase Road,other,17.476566023076924,78.39459339230767,Unclassified,False
HYD018094,682352951,KPHB 6th Phase Road,other,17.47436898888889,78.39406617407407,Unclassified,False
HYD018095,761625290,KPHB 6th Phase Road,other,17.488407613636365,78.38729042727272,Unclassified,False
HYD018096,761625291,KPHB 6th Phase Road,other,17.4917561,78.384826125,Unclassified,False
HYD018097,1124113438,KPHB 6th Phase Road,other,17.48172932,78.39151137,Unclassified,False
HYD018098,1124113439,KPHB 6th Phase Road,other,17.476632025,78.394806275,Unclassified,False
HYD018099,1275159178,KPHB 6th Phase Road,other,17.4913847,78.3852771,Unclassified,False
HYD018100,1288341640,KPHB 6th Phase Road,other,17.48157885,78.393824365,Unclassified,False
HYD018101,1288342386,KPHB 6th Phase Road,other,17.478240550000002,78.39480245,Unclassified,False
HYD018102,1313181505,KPHB 6th Phase Road,other,17.4713816,78.39256179,Unclassified,False
HYD018103,1318029660,KPHB 6th Phase Road,other,17.469761733333332,78.39173476666666,Unclassified,False
HYD018104,1318029662,KPHB 6th Phase Road,other,17.46951155,78.39158405,Unclassified,False
HYD018105,1425738785,KPHB 6th Phase Road,other,17.485694055555555,78.38893567777778,Unclassified,False
HYD018106,1497242512,KPHB 6th Phase Road,other,17.47966495,78.394384025,Unclassified,False
HYD018107,1497242513,KPHB 6th Phase Road,other,17.48152955,78.393774825,Unclassified,False
HYD018108,129290550,KPHB 9th Phase Road,other,17.488204966666668,78.3820545,Unclassified,False
HYD018109,129290557,KPHB 9th Phase Road,other,17.4867222,78.38521425,Unclassified,False
HYD018110,129290558,KPHB 9th Phase Road,other,17.48546470769231,78.38807013846154,Unclassified,False
HYD018111,188172890,KPHB 9th Phase Road,other,17.483014479999998,78.39485966999999,Unclassified,False
HYD018112,215516679,KPHB 9th Phase Road,other,17.49017435,78.37815872499999,Unclassified,False
HYD018113,1041380105,KPHB 9th Phase Road,other,17.49186185,78.3748985,Unclassified,False
HYD018114,1041380106,KPHB 9th Phase Road,other,17.4917904,78.37482990000001,Unclassified,False
HYD018115,1157344751,KPHB 9th Phase Road,other,17.484817544444446,78.38911067777778,Unclassified,False
HYD018116,1207738748,KPHB 9th Phase Road,other,17.48826406666667,78.3820854,Unclassified,False
HYD018117,1207738749,KPHB 9th Phase Road,other,17.488110050000003,78.3822536,Unclassified,False
HYD018118,1207738751,KPHB 9th Phase Road,other,17.4881779,78.38228219999999,Unclassified,False
HYD018119,1271071232,KPHB 9th Phase Road,other,17.48832435,78.3819231,Unclassified,False
HYD018120,1271071233,KPHB 9th Phase Road,other,17.48829755,78.38190605,Unclassified,False
HYD018121,1274845068,KPHB 9th Phase Road,other,17.487937066666667,78.3826373,Unclassified,False
HYD018122,1274845070,KPHB 9th Phase Road,other,17.48764578,78.38344038,Unclassified,False
HYD018123,1331552439,KPHB 9th Phase Road,other,17.488708725000002,78.381117225,Unclassified,False
HYD018124,1331552441,KPHB 9th Phase Road,other,17.489345550000003,78.3798287,Unclassified,False
HYD018125,1381921179,KPHB 9th Phase Road,other,17.48383995,78.39752375,Unclassified,False
HYD018126,1424954879,KPHB 9th Phase Road,other,17.483853579999998,78.39147012,Unclassified,False
HYD018127,7040356387,KPHB Colony,other,17.4938191,78.4017765,Unclassified,False
HYD018128,11737669095,KPHB Colony,other,17.4937841,78.4017525,Unclassified,False
HYD018129,11737669096,KPHB Colony,other,17.4938025,78.4017651,Unclassified,False
HYD018130,163284876,KPHB Colony Road,other,17.485308273333334,78.38525155999999,Unclassified,False
HYD018131,365066131,KPHB Road,other,17.46790910909091,78.3863460909091,Unclassified,False
